placekey,location_name,brand_id,latitude,longitude,tract,county,city
223-222@5q9-bbz-cwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.535783,-104.848138,08035014011,08035,Meridian
223-222@5q9-bp5-fj9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.691141,-104.992774,08031001403,08031,Denver
223-222@5q9-br4-68v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.771812,-105.081013,08059010603,08059,Wheat Ridge
223-222@5qc-w7y-qpv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.696987,-111.974038,49035113308,49035,West Valley City
223-222@5qc-w95-xnq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.697315,-112.091265,49035113904,49035,Magna
223-222@5qc-x6g-3dv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.297433,-111.69571,49049000802,49049,Orem
223-222@5qc-x87-jgk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.354909,-111.736171,49049000601,49049,Pleasant Grove
223-222@5qc-zy5-pgk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.091105,-112.002547,49011125801,49011,Layton
223-222@5qd-22s-mc5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.164991,-112.026589,49057210701,49057,Roy
223-222@5qd-2h9-g49,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.223895,-112.026224,49057210505,49057,West Haven
223-222@5qd-2j8-835,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.307205,-112.023238,49057210304,49057,Farr West
223-222@5qg-2bz-xbk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.544844,-106.917394,08051963700,08051,Gunnison
223-222@5qk-j6z-ch5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.334153,-104.906672,08123002102,08123,Johnstown
223-222@5rb-v23-49z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.296714,-102.278337,08063962100,08063,Burlington
223-222@5w9-hnr-cbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.617563,-116.39131,16001010321,16001,Meridian
223-222@5w9-hnv-mrk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.633522,-116.353487,16001010331,16001,Meridian
223-222@5wd-csh-xnq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,46.412372,-117.001254,16069960600,16069,Lewiston
223-222@5wh-bhw-q75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,47.547428,-116.133524,16079960300,16079,Kellogg
223-222@5yz-3h5-6x5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.786201,-112.084258,49041975400,49041,Richfield
223-223@5q9-bdp-ks5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.781235,-104.845567,08031008312,08031,Denver
223-224@5q7-zdx-6kz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.321513,-104.702086,08101002912,08101,Pueblo West
223-224@5q8-mmf-tvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.678192,-106.351479,08105976800,08105,Del Norte
223-224@5q9-b5z-59f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.566663,-105.081793,08059012055,08059,Columbine
223-225@5qk-j2q-mp9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.435616,-104.986863,08069001709,08069,Loveland
223-226@5qc-wr5-7wk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.784281,-111.937797,49035100308,49035,Salt Lake City
224-222@5q6-79b-wff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.914899,-105.056637,08014030300,08014,Broomfield
224-222@5q6-pnh-8d9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.521314,-107.777334,08045952002,08045,Rifle
224-222@5q7-zdw-kfz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.324895,-104.699474,08101002918,08101,Pueblo West
224-222@5q7-zhv-dn5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.24505,-104.58003,08101003103,08101,Pueblo
224-222@5q9-bd4-c89,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.548935,-104.995433,08035014126,08035,Highlands Ranch
224-222@5qc-w6r-rc5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.587369,-111.93808,49035112918,49035,West Jordan
224-222@5qc-x87-hqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.358168,-111.740163,49049000509,49049,Pleasant Grove
224-222@5qc-xjy-c89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.560383,-111.938251,49035113011,49035,South Jordan
224-222@5qd-22p-f75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.140905,-112.063711,49011125304,49011,Clinton
224-222@5qd-2fv-2tv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.244042,-111.976934,49057200400,49057,Ogden
224-222@5qd-2fv-5zz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.245599,-111.970467,49057200400,49057,Ogden
224-222@5qm-pwv-k75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.17159,-104.829259,56021001200,56021,Cheyenne
224-222@5yy-mkp-rhq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.681146,-113.076498,49021110500,49021,Cedar City
224-224@3x5-4pp-kcq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,47.754975,-116.792232,16055001001,16055,Hayden
224-225@5qh-f8w-yy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.811062,-106.402203,56025001000,56025,Casper
224-228@5qc-wpk-8sq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.772312,-111.939929,49035100306,49035,Salt Lake City
224-229@5q9-bqr-dd9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.710624,-104.987895,08031002100,08031,Denver
225-222@5q9-9yd-389,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.582165,-104.959556,08005005627,08005,Centennial
225-222@5qb-fvc-49z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.499882,-111.413982,49051960100,49051,Heber
225-222@5qc-w82-dy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.680259,-111.9375,49035113511,49035,Taylorsville
225-222@5qc-zzr-dvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.15915,-111.941638,49057210900,49057,South Ogden
225-222@5w9-hmr-cyv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.693318,-116.353648,16001010225,16001,Eagle
225-222@5wf-y57-5pv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.832753,-111.778537,16065950200,16065,Rexburg
225-222@5wr-7k9-p35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.564362,-114.605485,16083000500,16083,Filer
225-223@5w9-hny-8y9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.598624,-116.393111,16001010321,16001,Meridian
225-229@5q9-bjw-xbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.693987,-104.789306,08005082700,08005,Aurora
226-222@5qc-x2s-hdv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.373977,-111.787527,49049000400,49049,American Fork
226-222@5qd-2fp-pjv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.268141,-111.970258,49057210302,49057,Harrisville
226-222@5wr-7jm-qpv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.694775,-114.519131,16053970500,16053,Jerome
226-222@5wr-ddd-fzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.389035,-112.117972,16011950100,16011,Shelley
226-223@5qn-7gg-hwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.865987,-109.874751,56035000102,56035,Pinedale
226-225@5qd-38t-7dv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.73852,-111.899376,49035102900,49035,Salt Lake City
227-222@5q9-9xy-nnq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.631481,-104.987469,08005006300,08005,Englewood
227-224@5q9-brb-3wk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.790786,-105.078048,08059010405,08059,Arvada
227-226@5w9-jbj-5j9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.60237,-116.172666,16001000701,16001,Boise
228-222@5q9-bfw-zfz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.740583,-104.902558,08031004403,08031,Denver
228-222@5q9-bfx-fcq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.740387,-104.915663,08031004202,08031,Denver
228-222@5qc-w88-cqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.70194,-111.938553,49035113305,49035,West Valley City
228-222@5qc-wg2-3h5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.539457,-112.297952,49045131002,49045,Tooele
228-222@5qk-k8x-py9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.952508,-104.781126,08001008523,08001,Brighton
229-222@5qc-qy6-t7q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.302667,-109.982132,49013940500,49013,Roosevelt
229-222@5qd-38z-nqz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.768315,-111.888856,49035114000,49035,Salt Lake City
229-222@5qk-j2j-3bk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.409635,-105.002928,08069001709,08069,Loveland
229-222@5w9-hpt-kmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.706621,-116.621494,16027021901,16027,Middleton
22b-222@5w9-j9s-26k,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.593827,-116.214175,16001001500,16001,Boise
22c-222@5q6-789-kxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.030848,-105.257564,08013012203,08013,Boulder
22c-226@5q9-bkf-wx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.637994,-104.76265,08005085900,08005,Aurora
22h-222@5qd-24g-7qz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.040617,-111.941127,49011126204,49011,Kaysville
22j-222@5q9-b62-435,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.594929,-105.071855,08059012051,08059,Columbine
22k-222@5q9-b38-fs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.536323,-104.792186,08035014010,08035,Parker
22t-222@5q9-9yr-94v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.67432,-104.831624,08005080500,08005,Aurora
22y-222@5q9-728-835,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.92783,-104.830864,08041003706,08041,Colorado Springs
zzw-222@5q6-58w-qzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.609095,-105.953317,08117000200,08117,Keystone
zzw-222@5q6-685-89z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.379352,-105.516091,08069002801,08069,Estes Park
zzw-222@5q7-6m4-grk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.568446,-105.083379,08069000600,08069,Fort Collins
zzw-222@5q8-jvw-rc5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.574945,-106.129516,08105976700,08105,Monte Vista
zzw-222@5q9-b6f-syv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.547341,-105.034363,08035014130,08035,Highlands Ranch
zzw-222@5q9-b6x-73q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.581498,-105.131767,08059012022,08059,Littleton
zzw-222@5q9-b9s-zzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.408323,-104.861651,08035014503,08035,Castle Rock
zzw-222@5q9-bft-2zf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.80162,-104.97649,08001015000,08001,North Washington
zzw-222@5qb-9z8-w6k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.122522,-111.654252,49049003201,49049,Spanish Fork
zzw-222@5qb-t67-m6k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.252084,-112.109751,49027974300,49027,Scipio
zzw-222@5qc-x6f-9cq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.312494,-111.722595,49049000706,49049,Orem
zzw-222@5qc-xjt-brk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.526418,-111.889336,49035112819,49035,Draper
zzw-222@5qc-xmj-5xq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.584556,-111.862598,49035112612,49035,Sandy
zzw-222@5qd-38y-kfz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.764332,-111.853548,49035101500,49035,Salt Lake City
zzw-222@5qf-r43-hqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.892008,-107.928212,08029965200,08029,Cedaredge
zzw-222@5qh-2ws-gp9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.05889,-104.174514,56015957900,56015,Torrington
zzw-222@5qn-zrz-tqf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.610036,-109.230904,56037970902,56037,Rock Springs
zzw-222@5r9-m2q-x89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.098464,-102.618673,08099000200,08099,Lamar
zzw-222@5wr-gfw-xyv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.889941,-112.451862,16005001400,16005,Pocatello
zzw-223@5q6-423-pvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.71496,-105.694719,08019014900,08019,Georgetown
zzw-223@5q7-c2p-g8v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.144136,-104.862414,56021001100,56021,Warren AFB
zzw-223@5q7-zcv-mx5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.308443,-104.617394,08101002903,08101,Pueblo
zzw-223@5q8-5jg-wrk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.682905,-104.703848,08041004511,08041,Fountain
zzw-223@5q8-6zv-qxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.439003,-105.240082,08043978600,08043,Canon City
zzw-223@5q9-7f8-2ff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.807346,-104.782186,08041002800,08041,Colorado Springs
zzw-223@5q9-bqb-hwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.760478,-105.024821,08031000402,08031,Denver
zzw-223@5qc-c73-cbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.264834,-110.977649,56041975400,56041,Evanston
zzw-223@5qc-x2z-f9f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.387986,-111.914384,49049010109,49049,Saratoga Springs
zzw-223@5w9-vnr-3wk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.246317,-116.957674,16087970200,16087,Weiser
zzw-223@5wd-csn-z9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,46.385045,-116.981706,16069960600,16069,Lewiston
zzw-223@5wr-7m7-jjv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.586253,-114.459514,16083000900,16083,Twin Falls
zzw-223@5yy-8jw-9xq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.043285,-112.525087,49025130200,49025,Kanab
zzw-224@5q9-4m2-6rk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.463868,-104.651096,08039961204,08039,Parker
zzw-224@5q9-7j5-rp9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.026537,-104.822716,08041007201,08041,Colorado Springs
zzw-224@5qc-zyy-9pv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.088645,-112.042724,49011125406,49011,Syracuse
zzw-225@5q9-b42-4jv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.516473,-104.767247,08035013905,08035,Parker
zzw-226@5q9-9y6-pgk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.653787,-104.989189,08005005700,08005,Englewood
zzw-226@5ws-gqc-j9z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.947093,-111.393863,49033950100,49033,Garden City
zzw-227@5q9-6z9-8y9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.911741,-104.787394,08041004800,08041,Colorado Springs
zzw-227@5q9-73f-99f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.911663,-104.715871,08041005106,08041,Colorado Springs
zzw-229@5q9-bbx-6c5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.538574,-104.883576,08035014116,08035,Lone Tree
zzw-22g@5qk-k8k-87q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.987792,-104.802893,08001008604,08001,Brighton
zzw-22h@5q9-bnm-hbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.711543,-105.074766,08059011602,08059,Lakewood
zzy-222@5q6-33j-zcq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.06239,-105.927294,08049000202,08049,Granby
zzy-222@5q6-33j-zj9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.062384,-105.927603,08049000202,08049,Granby
zzy-222@5q8-7dj-j35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.686411,-104.777442,08041004403,08041,Fort Carson
zzy-222@5q9-6zs-z75,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.87328,-104.722198,08041005800,08041,Colorado Springs
zzy-222@5q9-bqk-qj9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.738281,-104.993113,08031002000,08031,Denver
zzy-222@5qc-6v9-kzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.323814,-110.96486,49015976200,49015,Huntington
zzy-222@5qc-w6j-qmk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.653413,-111.984379,49035113521,49035,Taylorsville
zzy-222@5qd-36z-7dv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.699521,-111.887351,49035111701,49035,South Salt Lake
zzy-222@5qn-wxq-59f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.736918,-110.932523,56023978100,56023,Afton
zzy-222@5w9-c6w-6p9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.970921,-116.280924,16003950100,16003,New Meadows
zzy-222@5yy-q7q-835,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.299454,-111.402422,49055979100,49055,Torrey
zzy-222@5yz-n88-vfz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.127566,-113.521565,49053270802,49053,Washington
zzy-224@5w8-ctf-mp9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.513408,-116.039988,16085970100,16085,Cascade
zzy-225@5q6-4rj-99f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.058745,-106.39142,08049000100,08049,Kremmling
zzy-225@5q6-685-6x5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.376302,-105.521683,08069002802,08069,Estes Park
zzy-228@5q9-7d4-mx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.737752,-104.795306,08041004401,08041,Fort Carson
222-222@3x5-43v-kj9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,47.711395,-116.999325,16055000401,16055,Post Falls
222-222@3x5-4n5-p35,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,47.693732,-116.804164,16055000900,16055,Coeur D Alene
222-222@5q6-3y8-c3q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.699882,-105.329643,08059009846,08059,Golden
222-222@5q6-7b2-k75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.877186,-105.096302,08059009829,08059,Westminster
222-222@5q6-7b2-k9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.877746,-105.098154,08059009829,08059,Westminster
222-222@5q6-7bf-2kz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.842211,-105.082508,08059009834,08059,Arvada
222-222@5q6-7jg-skf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.765601,-105.23379,08059009808,08059,Golden
222-222@5q7-3wz-6p9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.793475,-107.212158,56007967700,56007,Rawlins
222-222@5q7-6nh-nkf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.608854,-105.075339,08069001305,08069,Fort Collins
222-222@5q7-9nc-4qf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.309713,-105.574641,56001963600,56001,Laramie
222-222@5q7-yy8-75z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.219041,-104.626155,08101002300,08101,Pueblo
222-222@5q8-yzc-kmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.626979,-104.782262,08055960600,08055,Walsenburg
222-222@5q9-6zm-n5z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.8708,-104.720803,08041005900,08041,Colorado Springs
222-222@5q9-6zp-rff,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.850772,-104.757885,08041002000,08041,Colorado Springs
222-222@5q9-72m-wzf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.897409,-104.828705,08041000302,08041,Colorado Springs
222-222@5q9-73d-9fz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.910156,-104.716728,08041005105,08041,Colorado Springs
222-222@5q9-7b4-btv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.851983,-104.871283,08041001301,08041,Colorado Springs
222-222@5q9-9yv-pd9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.667897,-104.863246,08005080400,08005,Aurora
222-222@5q9-9z8-hh5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.641801,-104.828393,08005083900,08005,Aurora
222-222@5q9-9zq-rzf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.677722,-104.941284,08031004006,08031,Denver
222-222@5q9-b54-6kz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.599187,-104.803887,08005085000,08005,Aurora
222-222@5q9-b7s-xt9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.651244,-105.026078,08005005552,08005,Sheridan
222-222@5q9-b8g-7h5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.622877,-105.111386,08059012042,08059,Dakota Ridge
222-222@5q9-bf3-3wk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.740741,-104.82196,08001008308,08001,Aurora
222-222@5q9-bf8-b8v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.72626,-104.822573,08005081800,08005,Aurora
222-222@5qc-wnz-kxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.776796,-112.022536,49035980000,49035,Salt Lake City
222-222@5qc-x2b-m8v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.388541,-111.835463,49049000103,49049,Lehi
222-222@5qc-x4k-s89,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.416836,-111.77307,49049010220,49049,Cedar Hills
222-222@5qc-x6w-fpv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.250024,-111.662465,49049001900,49049,Provo
222-222@5qc-xk9-z4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.527965,-111.85865,49035112805,49035,Draper
222-222@5qd-2h6-dsq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.229859,-112.006827,49057210505,49057,West Haven
222-222@5qd-376-26k,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.675186,-111.900227,49035112100,49035,Murray
222-222@5qd-392-8qf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.759133,-111.897355,49035114000,49035,Salt Lake City
222-222@5qd-3pp-6ff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.862022,-111.894744,49011126902,49011,Bountiful
222-222@5qg-q9k-dvz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.763388,-105.401047,56009956500,56009,Douglas
222-222@5qh-f8r-tgk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.818403,-106.368727,56025000901,56025,Casper
222-222@5qh-syg-yqf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,44.291467,-105.530893,56005000500,56005,Gillette
222-222@5qh-syk-8n5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.277112,-105.485622,56005000300,56005,Gillette
222-222@5qk-jmg-45f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.383088,-104.715363,08123001006,08123,Evans
222-222@5qk-jqt-q9f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.407645,-105.102158,08069001902,08069,Loveland
222-222@5qk-k73-mc5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.972693,-104.828123,08001008606,08001,Brighton
222-222@5qk-k7p-z75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.929672,-104.904053,08001008540,08001,Thornton
222-222@5qk-s2z-nbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.287325,-103.060351,08063962300,08063,Flagler
222-222@5qk-y6x-r6k,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.26575,-103.621127,08087000700,08087,Brush
222-222@5qn-zy9-8d9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.521203,-109.464563,56037970500,56037,Green River
222-222@5sy-4gr-yy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.787442,-106.943946,56033000100,56033,Sheridan
222-222@5sy-gz7-fmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.750569,-108.761396,56029965200,56029,Powell
222-222@5w9-j2x-3t9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.500226,-116.394521,16001010401,16001,Kuna
